2.257209736853837967e-03,6.497345864772796631e-03,7.880267687141895294e-03,5.661251954734325409e-03,6.959745194762945175e-03,1.030061952769756317e-02,1.021377835422754288e-02,1.023944001644849777e-02,6.232041865587234497e-03,4.676899872720241547e-03,6.163378246128559113e-03,1.246432121843099594e-02,1.375165488570928574e-02,1.103099342435598373e-02,9.030048735439777374e-03,7.111379876732826233e-03,9.984233416616916656e-03,7.620479911565780640e-03,6.830544676631689072e-03,7.580254692584276199e-03,6.489385385066270828e-03,5.573536735028028488e-03,7.188917603343725204e-03,4.535107407718896866e-03,2.120039192959666252e-03,9.024968370795249939e-03,4.571708850562572479e-03,1.132758427411317825e-02,5.596042145043611526e-03,9.902385063469409943e-03,5.000036209821701050e-03,8.749924600124359131e-03,4.854106344282627106e-03,4.996658768504858017e-03,9.505683556199073792e-03,8.037806488573551178e-03,2.830178709700703621e-03,2.822782145813107491e-03,6.487076170742511749e-03,8.404018357396125793e-03,7.667914032936096191e-03,1.295491121709346771e-03,3.428983269259333611e-03,6.695959251374006271e-03,8.911454118788242340e-03,9.413662366569042206e-03,5.214048083871603012e-03,7.766040042042732239e-03,7.205743808299303055e-03,9.380595758557319641e-03,6.264310330152511597e-03,9.490108350291848183e-04,1.318991649895906448e-02,6.539802532643079758e-03,5.336516071110963821e-03,1.739327097311615944e-03,3.987481817603111267e-03,5.308307707309722900e-03,3.472498385235667229e-03,3.704126924276351929e-03,1.110281446017324924e-03,3.233349183574318886e-03,2.764373784884810448e-03,5.263164173811674118e-03,7.434438448399305344e-03,6.856104824692010880e-03,7.117420434951782227e-03,7.929971441626548767e-03,7.427848409861326218e-03,4.228106234222650528e-03,7.783744484186172485e-03,1.330342143774032593e-02,1.549862604588270187e-02,6.648460868746042252e-03,1.525290403515100479e-02,1.274939812719821930e-02,1.548715401440858841e-02,4.439984913915395737e-03,1.764272572472691536e-03,4.281059373170137405e-03,6.241276394575834274e-03,5.268297158181667328e-03,1.975808525457978249e-03,1.405014772899448872e-03,3.931396640837192535e-03,2.062928397208452225e-03,1.895731897093355656e-03,4.412338137626647949e-03,7.558844983577728271e-03,4.040171857923269272e-03,2.407960826531052589e-03,5.706979893147945404e-03,4.980093799531459808e-03,5.324489902704954147e-03,4.510133061558008194e-03,7.853162474930286407e-03,4.049850627779960632e-03,4.145543090999126434e-03,3.778782207518815994e-03,4.254624713212251663e-03,1.998382853344082832e-03,7.487733382731676102e-03,1.273986883461475372e-02,5.124706309288740158e-03,4.919444210827350616e-03,1.672302605584263802e-03,1.619418966583907604e-03,6.473444402217864990e-03,7.337867747992277145e-03,8.101958781480789185e-03,7.866541855037212372e-03,1.482081785798072815e-02,1.268421672284603119e-02,3.555062459781765938e-03,4.350577015429735184e-03,5.262110847979784012e-03,5.061096511781215668e-03,2.947201719507575035e-03,4.952674265950918198e-03,6.750820321030914783e-04,4.270346369594335556e-03,7.848696783185005188e-03,6.719006225466728210e-03,4.542148206382989883e-03,2.447811188176274300e-03,1.996012404561042786e-03,4.168751649558544159e-03,9.925162419676780701e-03,1.266910973936319351e-02,1.370055414736270905e-02,8.016356267035007477e-03,8.610026910901069641e-03,6.470862776041030884e-03,7.610828150063753128e-03,5.572345107793807983e-03,1.058988459408283234e-02,7.919901050627231598e-03,6.666055414825677872e-03,1.053606066852807999e-02,1.144320890307426453e-02,5.483291577547788620e-03,8.979508653283119202e-03,8.558670058846473694e-03,1.197127066552639008e-02,8.856964297592639923e-03,1.226545963436365128e-02,1.287614181637763977e-02,9.417333640158176422e-03,6.115903612226247787e-03,1.067151315510272980e-02,1.436823513358831406e-02,1.536947861313819885e-02,1.764194481074810028e-02,1.593455485999584198e-02,1.296534668654203415e-02,1.258984394371509552e-02,1.474116276949644089e-02,8.351514115929603577e-03,6.424815859645605087e-03,2.747609512880444527e-03,5.625659134238958359e-03,4.143515601754188538e-03,2.780301962047815323e-03,4.846932832151651382e-03,6.632336881011724472e-03,1.556787732988595963e-02,1.083639822900295258e-02,1.014220155775547028e-02,1.367933955043554306e-02,1.105388067662715912e-02,7.157050538808107376e-03,1.054480299353599548e-02,5.025308579206466675e-03,7.626410573720932007e-03,6.845964584499597549e-03,7.532418239861726761e-03,7.797089405357837677e-03,1.136736944317817688e-02,8.451998233795166016e-03,5.815592594444751740e-03,3.545547835528850555e-03,5.307582207024097443e-03,5.395021289587020874e-03,3.451313823461532593e-03,7.000206969678401947e-03,7.006585597991943359e-03,8.087163791060447693e-03,5.485192872583866119e-03,7.220175117254257202e-03,6.092798430472612381e-03,6.476029288023710251e-03,4.687624517828226089e-03,5.239526275545358658e-03,4.753615241497755051e-03,4.345390480011701584e-03,5.934673361480236053e-03,5.303643643856048584e-03,3.380042733624577522e-03,7.987953722476959229e-03,7.700261659920215607e-03,6.517526227980852127e-03,5.017700605094432831e-03,1.018301676958799362e-02,1.517271250486373901e-02,1.248756796121597290e-02,8.031585253775119781e-03,4.330159630626440048e-03,2.694359049201011658e-03,2.718118950724601746e-03,4.297940991818904877e-03,7.475718855857849121e-03,1.684461953118443489e-03,3.459318308159708977e-03,2.447832375764846802e-03,2.694839378818869591e-03,2.738182200118899345e-03,3.651669947430491447e-03,7.928582839667797089e-03,4.854986909776926041e-03,4.966483451426029205e-03,3.288204083219170570e-03,7.575680501759052277e-04,5.148961208760738373e-03,1.343622803688049316e-02,1.363591011613607407e-02,5.609820131212472916e-03,4.304422065615653992e-03,8.684649132192134857e-03,1.486365962773561478e-02,1.098020002245903015e-02,1.533923763781785965e-02,8.907583542168140411e-03,5.961090791970491409e-03,6.050726864486932755e-03,4.048370756208896637e-03,3.796992823481559753e-03,7.092552259564399719e-03,6.599931046366691589e-03,4.968053195625543594e-03,5.371260922402143478e-03,8.913834579288959503e-03,2.779298927634954453e-03,2.221493981778621674e-03,2.668522298336029053e-03,5.235070828348398209e-03,9.686427190899848938e-03,2.426981925964355469e-03,6.160029210150241852e-03,8.143936283886432648e-03,9.094703011214733124e-03,2.051956951618194580e-03,6.997650489211082458e-03,8.872360922396183014e-03,4.694687202572822571e-03,1.164723187685012817e-02,5.281060934066772461e-03,6.383577827364206314e-03,6.985684391111135483e-03,9.194548241794109344e-03,9.682341478765010834e-03,9.153432212769985199e-03,7.812762632966041565e-03,8.587630465626716614e-03,9.651701897382736206e-03,8.555696345865726471e-03,5.558513570576906204e-03,6.541809532791376114e-03,6.943206302821636200e-03,7.079970557242631912e-03,3.747881157323718071e-03,5.757206119596958160e-03,1.046685688197612762e-02,1.068715471774339676e-02,8.895401842892169952e-03,1.092978008091449738e-02,1.723662763833999634e-02,1.253850385546684265e-02,1.002938672900199890e-02,7.991616614162921906e-03,8.698066696524620056e-03,8.051375858485698700e-03,5.033690948039293289e-03,1.158280670642852783e-02,1.217257324606180191e-02,5.308801773935556412e-03,7.718084845691919327e-03,3.195942379534244537e-03,6.770209874957799911e-03,4.324254579842090607e-03,6.014668848365545273e-03,8.816572837531566620e-03,5.443673580884933472e-03,4.523203708231449127e-03,4.883304238319396973e-03,2.801087219268083572e-03,2.402528887614607811e-03,2.194626955315470695e-03,1.719605294056236744e-03,1.315123285166919231e-03,4.068718757480382919e-03,1.437100232578814030e-03,2.834586659446358681e-03,5.436084233224391937e-03,2.183679025620222092e-03,2.412653295323252678e-03,4.850006662309169769e-03,8.857859298586845398e-03,7.958604954183101654e-03,6.593204569071531296e-03,8.150710724294185638e-03,2.379647223278880119e-03,7.760215550661087036e-03,7.896632887423038483e-03,7.314875256270170212e-03,2.528715645894408226e-03,7.267267908900976181e-03,7.058271672576665878e-03,1.056525297462940216e-02,8.132335729897022247e-03,1.222149841487407684e-02,8.150455541908740997e-03,6.741276010870933533e-03,1.085929479449987411e-02,1.249244436621665955e-02,8.535786531865596771e-03,3.706300631165504456e-03,9.259142912924289703e-03,8.915773592889308929e-03,3.368053352460265160e-03,4.634046461433172226e-03,1.026577781885862350e-02,1.015320885926485062e-02,1.303410530090332031e-02,1.894395053386688232e-02,1.399353984743356705e-02,2.227906323969364166e-02,2.574312686920166016e-02,2.587798237800598145e-02,2.738135866820812225e-02,3.434965759515762329e-02,4.029385372996330261e-02,4.459879174828529358e-02,4.838294163346290588e-02,5.916820839047431946e-02,7.316581904888153076e-02,8.193863928318023682e-02,8.720619231462478638e-02,1.023749038577079773e-01,1.144159212708473206e-01,1.401804536581039429e-01,1.486622244119644165e-01,1.712330132722854614e-01,1.955272704362869263e-01,2.206184267997741699e-01,2.378228306770324707e-01,2.601829171180725098e-01,2.898806035518646240e-01,3.134444653987884521e-01,3.382169902324676514e-01,3.629054427146911621e-01,3.993175625801086426e-01,4.297071397304534912e-01,4.561924338340759277e-01,4.904825985431671143e-01,5.111321210861206055e-01,5.346502065658569336e-01,5.647178292274475098e-01,5.928639173507690430e-01,6.125670075416564941e-01,6.306877732276916504e-01,6.532806754112243652e-01,6.734740734100341797e-01,6.880682110786437988e-01,6.959409117698669434e-01,7.024930119514465332e-01,7.095199823379516602e-01,7.064167261123657227e-01,6.981923580169677734e-01,6.955507993698120117e-01,6.878447532653808594e-01,6.786935925483703613e-01,6.569143533706665039e-01,6.417861580848693848e-01,6.223599910736083984e-01,5.892086029052734375e-01,5.697494745254516602e-01,5.452542304992675781e-01,5.148420333862304688e-01,4.837092757225036621e-01,4.597688317298889160e-01,4.283457994461059570e-01,4.017474353313446045e-01,3.714206814765930176e-01,3.394187986850738525e-01,3.117211759090423584e-01,2.858470976352691650e-01,2.546736001968383789e-01,2.356371730566024780e-01,2.085638493299484253e-01,1.820716559886932373e-01,1.569633185863494873e-01,1.444909721612930298e-01,1.215707808732986450e-01,1.111858338117599487e-01,9.925308823585510254e-02,8.249095082283020020e-02,6.973788142204284668e-02,5.301779136061668396e-02,5.024375021457672119e-02,3.554808348417282104e-02,3.469491004943847656e-02,2.873415127396583557e-02,2.636194974184036255e-02,2.139425463974475861e-02,2.011667564511299133e-02,2.151293307542800903e-02,1.721837185323238373e-02,9.363145567476749420e-03,9.851959533989429474e-03,1.409707777202129364e-02,1.107697561383247375e-02,1.289980951696634293e-02,7.701965048909187317e-03,9.324916638433933258e-03,9.887007996439933777e-03,3.371015656739473343e-03,3.125928342342376709e-03,9.009983390569686890e-03,6.610821001231670380e-03,6.900734733790159225e-03,1.056084968149662018e-02,3.103191498667001724e-03,4.512957297265529633e-03,2.632294548675417900e-03,5.949886515736579895e-03,6.249969825148582458e-03,9.732321836054325104e-03,4.405963700264692307e-03,4.793752916157245636e-03,6.310036405920982361e-03,3.727965056896209717e-03,4.385509062558412552e-03,4.088289570063352585e-03,9.367510676383972168e-03,7.962741889059543610e-03,5.498857703059911728e-03,3.518684068694710732e-03,6.243664305657148361e-03,8.017857559025287628e-03,8.974593132734298706e-03,8.474932983517646790e-03,2.473868429660797119e-03,1.352517120540142059e-02,1.216709055006504059e-02,9.905151091516017914e-03,9.502637200057506561e-03,1.400879956781864166e-02,1.440678164362907410e-02,1.392082963138818741e-02,8.944606408476829529e-03,1.331749744713306427e-02,1.820140890777111053e-02,1.277728471904993057e-02,9.922245517373085022e-03,9.361960925161838531e-03,5.597559269517660141e-03,5.852257367223501205e-03,8.923529647290706635e-03,1.040027942508459091e-02,9.422939270734786987e-03,1.054889895021915436e-02,1.219240948557853699e-02,2.040318027138710022e-02,2.090341411530971527e-02,1.969389989972114563e-02,2.403999306261539459e-02,3.341188654303550720e-02,3.686127811670303345e-02,4.454299807548522949e-02,5.337169021368026733e-02,6.859899312257766724e-02,6.999690085649490356e-02,8.154717087745666504e-02,9.613302350044250488e-02,1.121177300810813904e-01,1.329844295978546143e-01,1.455305963754653931e-01,1.588486582040786743e-01,1.930878460407257080e-01,2.079889029264450073e-01,2.282838672399520874e-01,2.547129988670349121e-01,2.802937626838684082e-01,2.993819117546081543e-01,3.350664973258972168e-01,3.594335317611694336e-01,3.857467770576477051e-01,4.181146919727325439e-01,4.408993422985076904e-01,4.757904112339019775e-01,5.091626048088073730e-01,5.251625180244445801e-01,5.555721521377563477e-01,5.802763700485229492e-01,6.010351181030273438e-01,6.336209774017333984e-01,6.519920825958251953e-01,6.718373894691467285e-01,6.806392073631286621e-01,6.882753968238830566e-01,6.940853595733642578e-01,6.969833374023437500e-01,6.978035569190979004e-01,6.996945142745971680e-01,6.971588730812072754e-01,6.919859051704406738e-01,6.782643198966979980e-01,6.602907776832580566e-01,6.374846100807189941e-01,6.272127032279968262e-01,6.038163304328918457e-01,5.775794982910156250e-01,5.559027194976806641e-01,5.274190902709960938e-01,5.014349222183227539e-01,4.751009047031402588e-01,4.457996487617492676e-01,4.140695929527282715e-01,3.853622674942016602e-01,3.607293963432312012e-01,3.271316289901733398e-01,2.914389073848724365e-01,2.623867392539978027e-01,2.448462545871734619e-01,2.177561223506927490e-01,1.890071332454681396e-01,1.698035597801208496e-01,1.515059918165206909e-01,1.414741724729537964e-01,1.252133548259735107e-01,9.588124603033065796e-02,8.688382804393768311e-02,8.066312968730926514e-02,7.013066112995147705e-02,5.859203264117240906e-02,4.471429809927940369e-02,3.757368400692939758e-02,3.574929386377334595e-02,3.059639036655426025e-02,2.408314868807792664e-02,1.444428134709596634e-02,1.643229648470878601e-02,1.951904594898223877e-02,1.566215790808200836e-02,8.879230357706546783e-03,8.270646445453166962e-03,1.160189975053071976e-02,1.049424801021814346e-02,1.228927355259656906e-02,9.504662826657295227e-03,3.149332478642463684e-03,8.543445728719234467e-03,1.112552452832460403e-02,8.660549297928810120e-03,2.441655145958065987e-03,6.536342669278383255e-03,5.388374440371990204e-03,1.042046397924423218e-02,9.090477600693702698e-03,7.378804031759500504e-03,7.527596782892942429e-03,3.523646155372262001e-03,1.185679994523525238e-02,5.154040642082691193e-03,1.447653165087103844e-03,2.480779774487018585e-03,5.090049467980861664e-03,3.678519977256655693e-03,4.454807378351688385e-03,2.824886003509163857e-03,6.295460741966962814e-03,9.311224333941936493e-03,5.220074206590652466e-03,5.687575787305831909e-03,2.269229618832468987e-03,1.293321792036294937e-02,8.789138868451118469e-03,2.286189468577504158e-03,5.717915017157793045e-03,9.250552393496036530e-03,9.690319187939167023e-03,5.407968070358037949e-03,6.909293122589588165e-03,6.158727221190929413e-03,6.509962026029825211e-03,7.918140850961208344e-03,9.135064668953418732e-03,8.188721723854541779e-03,6.076936144381761551e-03,5.299516487866640091e-03,7.233442738652229309e-03,6.092792842537164688e-03,1.011255569756031036e-02,1.008475944399833679e-02,5.867029074579477310e-03,8.373990654945373535e-03,1.255132630467414856e-02,1.243195869028568268e-02,1.504757720977067947e-02,1.373097207397222519e-02,2.026377059519290924e-02,2.337150461971759796e-02,2.410007640719413757e-02,3.728985413908958435e-02,3.961276262998580933e-02,4.837196692824363708e-02,5.958213284611701965e-02,6.630430370569229126e-02,7.916191220283508301e-02,8.942360430955886841e-02,1.041549444198608398e-01,1.153186857700347900e-01,1.237455606460571289e-01,1.416568905115127563e-01,1.624985039234161377e-01,1.888845115900039673e-01,2.124117165803909302e-01,2.313534766435623169e-01,2.590026259422302246e-01,2.778537869453430176e-01,3.074464797973632812e-01,3.408097624778747559e-01,3.706616461277008057e-01,3.925415575504302979e-01,4.261716604232788086e-01,4.515460431575775146e-01,4.814276099205017090e-01,5.054802894592285156e-01,5.412566065788269043e-01,5.617991685867309570e-01,5.938457846641540527e-01,6.155431270599365234e-01,6.404122710227966309e-01,6.619401574134826660e-01,6.737620234489440918e-01,6.814675331115722656e-01,6.999288201332092285e-01,7.075272798538208008e-01,7.141092419624328613e-01,7.118859887123107910e-01,7.071024179458618164e-01,6.919291615486145020e-01,6.921826601028442383e-01,6.787514686584472656e-01,6.648234128952026367e-01,6.436234712600708008e-01,6.175315380096435547e-01,6.029490232467651367e-01,5.734594464302062988e-01,5.357015728950500488e-01,5.147444605827331543e-01,4.892510771751403809e-01,4.553199410438537598e-01,4.334022104740142822e-01,4.027925729751586914e-01,3.703029751777648926e-01,3.416437506675720215e-01,3.183861672878265381e-01,2.913301587104797363e-01,2.615455985069274902e-01,2.403268814086914062e-01,2.198678404092788696e-01,2.010127007961273193e-01,1.736666709184646606e-01,1.564600914716720581e-01,1.367525011301040649e-01,1.273287236690521240e-01,1.041065230965614319e-01,9.411206096410751343e-02,8.239170908927917480e-02,7.027474790811538696e-02,6.195609644055366516e-02,5.689640343189239502e-02,4.598908871412277222e-02,4.565991833806037903e-02,3.676329180598258972e-02,3.229494765400886536e-02,2.394850924611091614e-02,1.784843765199184418e-02,1.542646065354347229e-02,1.136985328048467636e-02,3.967968281358480453e-03,2.110098302364349365e-02,7.599614094942808151e-03,7.508067414164543152e-03,7.889508269727230072e-03,1.073362305760383606e-02,5.796252749860286713e-03,7.719145156443119049e-03,1.046169549226760864e-02,1.186085399240255356e-03,6.075473502278327942e-04,1.687548588961362839e-03,7.342595141381025314e-03,7.945087738335132599e-03,3.901324002072215080e-03,3.898769849911332130e-03,4.726555664092302322e-03,4.482836928218603134e-03,1.834813971072435379e-03,5.850717891007661819e-03,4.094306379556655884e-03,3.285618964582681656e-03,6.599905434995889664e-03,4.034049343317747116e-03,1.552179339341819286e-03,3.823839360848069191e-03,8.985773660242557526e-03,1.629113405942916870e-02,9.045564569532871246e-03,4.581111948937177658e-03,1.039990410208702087e-02,1.034248806536197662e-02,1.087630353868007660e-02,5.099803209304809570e-03,5.617553833872079849e-03,4.308191710151731968e-04,8.377572521567344666e-03,3.621756331995129585e-03,3.169242059811949730e-03,5.778472870588302612e-03,4.106043372303247452e-03,1.071939710527658463e-02,4.274020902812480927e-03,8.204167708754539490e-03,9.249018505215644836e-03,1.069422252476215363e-02,7.429242599755525589e-03,7.397848647087812424e-03,7.515939883887767792e-03,1.079021021723747253e-02,1.227716170251369476e-02,9.587458334863185883e-03,1.182133052498102188e-02,4.775624722242355347e-03,1.184191554784774780e-02,1.475914195179939270e-02,1.291030086576938629e-02,1.680317707359790802e-02,1.613523252308368683e-02,1.720765419304370880e-02,1.834611222147941589e-02,1.673167757689952850e-02,1.201864797621965408e-02,1.539724133908748627e-02,1.605905964970588684e-02,1.523719727993011475e-02,1.181793585419654846e-02,1.191834826022386551e-02,1.353329420089721680e-02,1.517891697585582733e-02,1.613458804786205292e-02,9.595091454684734344e-03,9.391068480908870697e-03,8.549867197871208191e-03,3.201480722054839134e-03,1.510862377472221851e-03,3.311574924737215042e-03,2.717307070270180702e-03,3.180799772962927818e-03,9.466717950999736786e-03,8.869010023772716522e-03,1.254563103429973125e-03,6.607753224670886993e-03,6.113317329436540604e-03,9.727166034281253815e-03,5.800627171993255615e-03,3.294443711638450623e-03,6.053064484149217606e-03,4.682441242039203644e-03,3.037569811567664146e-03,1.631276099942624569e-03,2.807899611070752144e-03,3.394862404093146324e-03,3.502798732370138168e-03,2.374563831835985184e-03,5.237121600657701492e-03,1.960960682481527328e-03,1.438220683485269547e-02,1.638493849895894527e-03,2.356183482334017754e-03,5.105691030621528625e-03,3.241416299715638161e-03,4.464746918529272079e-03,3.721408080309629440e-03,1.114099193364381790e-02,1.388193015009164810e-02,7.273031398653984070e-03,1.288456935435533524e-02,1.203119475394487381e-02,4.348082467913627625e-03,5.375838372856378555e-03,4.180601332336664200e-03,4.172341898083686829e-03,3.285954007878899574e-03,7.229649461805820465e-03,7.552654133178293705e-04,6.176531314849853516e-03,2.280513290315866470e-04,1.294603105634450912e-03,1.689011580310761929e-03,1.356691820546984673e-03,2.444712445139884949e-03,4.935401026159524918e-03,6.480288691818714142e-03,5.206992384046316147e-03,3.640486858785152435e-03,5.680965725332498550e-03,2.539966721087694168e-03,1.126879639923572540e-02,7.434999570250511169e-03,9.443942457437515259e-03,1.481290790252387524e-03,5.184188950806856155e-03,5.075720604509115219e-03,6.789935752749443054e-03,3.327609272673726082e-03,1.403316855430603027e-02,1.152465306222438812e-02,9.223340079188346863e-03,7.750018034130334854e-03,9.925185702741146088e-03,5.409414414316415787e-03,1.644321251660585403e-03,3.393635386601090431e-03,6.524030119180679321e-03,1.043572928756475449e-02,1.125472504645586014e-02,1.782656414434313774e-03,4.105398897081613541e-03,2.769195241853594780e-03,6.931673735380172729e-03,1.519452081993222237e-03,6.210705731064081192e-03,5.675858352333307266e-03,5.543550942093133926e-03,8.489417843520641327e-03,7.943426258862018585e-03,3.671857761219143867e-03,7.822192274034023285e-03,4.508256446570158005e-03,8.193265646696090698e-03,4.856555722653865814e-03,1.953643746674060822e-03,4.882866982370615005e-03,4.672775976359844208e-03,2.775381086394190788e-03,3.901912830770015717e-03,5.563275422900915146e-03,7.407186552882194519e-03,8.152254857122898102e-03,1.048867683857679367e-02,8.339085616171360016e-03,9.361501783132553101e-03,7.791731040924787521e-03,9.671558625996112823e-03,3.289915155619382858e-03,6.945733446627855301e-03,4.571891855448484421e-03,7.521539926528930664e-03,7.992212660610675812e-03,8.569420315325260162e-03,6.018507760018110275e-03,8.944598957896232605e-03,1.024141721427440643e-02,8.713755756616592407e-03,1.472916733473539352e-02,7.356608286499977112e-03,9.851065464317798615e-03,1.537969429045915604e-02,7.270652800798416138e-03,1.195349451154470444e-02,5.890296306461095810e-03,4.676645621657371521e-03,7.663009688258171082e-03,8.611800149083137512e-03,7.925091311335563660e-03,3.882474964484572411e-03,8.828856982290744781e-03,5.260390229523181915e-03,8.273795247077941895e-03,8.501020260155200958e-03,1.105330791324377060e-02,1.058371271938085556e-02,7.994815707206726074e-03,3.596656955778598785e-03,1.124106161296367645e-02,6.600670516490936279e-03,8.142511360347270966e-03,9.458704851567745209e-03,5.154852755367755890e-03,2.773070475086569786e-03,8.191167376935482025e-03,5.394282285124063492e-03,4.540501628071069717e-03,2.019544830545783043e-03,5.996499676257371902e-03,4.477833863347768784e-03,3.760891733691096306e-03,3.845233703032135963e-03,3.645383752882480621e-03,3.383283503353595734e-03,3.970738500356674194e-03,5.194596014916896820e-03,3.519739722833037376e-03,5.593218374997377396e-03,8.364399895071983337e-03,4.387760069221258163e-03,7.624635472893714905e-03,6.510454695671796799e-03,3.356241853907704353e-03,4.556450992822647095e-03,4.962008446455001831e-03,1.220895349979400635e-02,1.008734572678804398e-02,4.734376911073923111e-03,3.173456992954015732e-03,1.351046096533536911e-02,5.477439612150192261e-03,5.273028742522001266e-03,2.378325909376144409e-03,6.998988334089517593e-03,7.108446676284074783e-03,4.958973266184329987e-03,8.455279283225536346e-03,9.010372683405876160e-03,3.598127514123916626e-03,1.547646243125200272e-03,5.588765721768140793e-03,2.592188306152820587e-03,1.224398030899465084e-03,5.816255696117877960e-03,1.847707084380090237e-03,2.159842057153582573e-03,7.082043681293725967e-03,2.154973102733492851e-03,8.725063875317573547e-03,7.999823428690433502e-03,1.066702324897050858e-02,4.487984348088502884e-03,4.186163656413555145e-03,5.900705233216285706e-03,3.521018661558628082e-03,3.074419684708118439e-03,6.989935878664255142e-03,4.898417741060256958e-03,5.903412122279405594e-03,5.903623066842556000e-03,2.450056839734315872e-03,3.849322441965341568e-03,7.583473343402147293e-04,2.693928079679608345e-03,2.390013774856925011e-03,6.932395976036787033e-03,6.765364669263362885e-03,3.695837920531630516e-03,1.727003371343016624e-03,6.047954317182302475e-03,4.551906604319810867e-03,4.928639158606529236e-03,2.617720281705260277e-03,6.954879034310579300e-03,7.872737012803554535e-03,9.109014645218849182e-03,5.931823514401912689e-03,4.292807541787624359e-03,1.352612022310495377e-02,1.032751239836215973e-02,7.916819304227828979e-03,4.876790568232536316e-03,4.946238361299037933e-03,1.575255300849676132e-03,7.339289411902427673e-03,2.761653857305645943e-03,4.705132916569709778e-03,1.060803607106208801e-02,7.017994765192270279e-03,2.882248023524880409e-03,8.302558213472366333e-03,3.771906718611717224e-03,2.660859841853380203e-03,2.258754102513194084e-03,3.180614905431866646e-03,6.451758556067943573e-03,9.415853768587112427e-03,8.905403316020965576e-03,9.524285793304443359e-03,1.054190751165151596e-02,1.198572106659412384e-02,1.354004349559545517e-02,6.869406439363956451e-03,2.398886252194643021e-03,3.116575535386800766e-03,3.456874052062630653e-03,5.464199464768171310e-03,5.670250393450260162e-04,4.976488999091088772e-04,4.938974045217037201e-03,4.799642600119113922e-03,3.136301878839731216e-03,8.276866865344345570e-04,8.020135574042797089e-03,6.781392265111207962e-03,5.024330224841833115e-03,1.297779381275177002e-02,9.380180388689041138e-03,9.960688650608062744e-03,1.187635492533445358e-02,7.478232961148023605e-03,9.097316302359104156e-03,7.205260917544364929e-03,4.426802508533000946e-03,5.894661881029605865e-04,6.893074139952659607e-03
